"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","responses","button_pressed","images","left_choice","right_choice"
"","html-button-response","75","247853","0.0-75.0","1360.1000001430511","","","","0","","",""
"","html-keyboard-response","76","248860","0.0-76.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","77","249366","0.0-77.0","null","stimuli/images_hvm10/im71.png","","","null","71","3","5"
"","html-button-response","78","250705","0.0-78.0","1337.6999998092651","","","","0","","",""
"","html-keyboard-response","79","251710","0.0-79.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","80","252213","0.0-80.0","null","stimuli/images_hvm10/im156.png","","","null","156","5","7"
"","html-button-response","81","253163","0.0-81.0","948.7999999523163","","","","1","","",""
"","html-keyboard-response","82","254168","0.0-82.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","83","254674","0.0-83.0","null","stimuli/images_hvm10/im19.png","","","null","19","7","0"
"","html-button-response","84","255464","0.0-84.0","788.2999999523163","","","","1","","",""
"","html-keyboard-response","85","256471","0.0-85.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","86","256976","0.0-86.0","null","stimuli/images_hvm10/im184.png","","","null","184","9","3"
"","html-button-response","87","257934","0.0-87.0","954.5","","","","0","","",""
"","html-keyboard-response","88","258937","0.0-88.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","89","259444","0.0-89.0","null","stimuli/images_hvm10/im69.png","","","null","69","3","5"
"","html-button-response","90","260435","0.0-90.0","988.2999999523163","","","","0","","",""
"","html-keyboard-response","91","261440","0.0-91.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","92","261944","0.0-92.0","null","stimuli/images_hvm10/im174.png","","","null","174","8","1"
"","html-button-response","93","263488","0.0-93.0","1540.5","","","","0","","",""
"","html-keyboard-response","94","264493","0.0-94.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","95","264997","0.0-95.0","null","stimuli/images_hvm10/im165.png","","","null","165","3","8"
"","html-button-response","96","266813","0.0-96.0","1813.9000000953674","","","","0","","",""
"","html-keyboard-response","97","267816","0.0-97.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","98","268321","0.0-98.0","null","stimuli/images_hvm10/im130.png","","","null","130","6","8"
"","html-button-response","99","269609","0.0-99.0","1285.6000001430511","","","","1","","",""
"","html-keyboard-response","100","270615","0.0-100.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","101","271120","0.0-101.0","null","stimuli/images_hvm10/im80.png","","","null","80","4","7"
