run_id,condition,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
11,1,5985,arrowright,psychophysics,288,1067014,0.0-3.0-0.140,"""",key,arrowright,16.672178770949433,762.5,347,141,6,-1,20,15,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,289,1068031,0.0-3.0-1.140,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,950,arrowleft,psychophysics,290,1068994,0.0-3.0-0.141,"""",key,arrowleft,16.672982456142147,762.5,347,142,6,-1,30,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,291,1070012,0.0-3.0-1.141,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,839,arrowright,psychophysics,292,1070854,0.0-3.0-0.142,"""",key,arrowright,16.673199999998324,762.5,347,143,6,1,27,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,293,1071855,0.0-3.0-1.142,"""",key,null,16.673220338986525,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1772,arrowleft,psychophysics,294,1073632,0.0-3.0-0.143,"""",key,arrowleft,16.673142857142235,762.5,347,144,6,1,25,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,295,1074652,0.0-3.0-1.143,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,898,arrowleft,psychophysics,296,1075563,0.0-3.0-0.144,"""",key,arrowleft,16.672962962964515,762.5,347,145,6,-1,26,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,297,1076574,0.0-3.0-1.144,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1627,arrowleft,psychophysics,298,1078209,0.0-3.0-0.145,"""",key,arrowleft,16.672989690721938,762.5,347,146,6,-1,26,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,299,1079212,0.0-3.0-1.145,"""",key,null,16.673220338982578,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1310,arrowleft,psychophysics,300,1080545,0.0-3.0-0.146,"""",key,arrowleft,16.6731645569612,762.5,347,147,6,-1,26,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,301,1081552,0.0-3.0-1.146,"""",key,null,16.673220338982578,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,813,arrowleft,psychophysics,302,1082376,0.0-3.0-0.147,"""",key,arrowleft,16.673061224489416,762.5,347,148,6,-1,30,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,303,1083392,0.0-3.0-1.147,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,970,arrowright,psychophysics,304,1084363,0.0-3.0-0.148,"""",key,arrowright,16.67298245613806,762.5,347,149,6,-1,23,15,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,305,1085378,0.0-3.0-1.148,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1031,arrowleft,psychophysics,306,1086414,0.0-3.0-0.149,"""",key,arrowleft,16.673114754095458,762.5,347,150,6,-1,24,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,307,1087430,0.0-3.0-1.149,"""",key,null,16.67333333333178,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1760,arrowright,psychophysics,308,1089198,0.0-3.0-0.150,"""",key,arrowright,16.673142857144455,762.5,347,151,6,-1,25,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,309,1090212,0.0-3.0-1.150,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1369,arrowleft,psychophysics,310,1091586,0.0-3.0-0.151,"""",key,arrowleft,16.673086419753318,762.5,347,152,6,1,20,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,311,1092592,0.0-3.0-1.151,"""",key,null,16.673220338982578,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1308,arrowright,psychophysics,312,1093909,0.0-3.0-0.152,"""",key,arrowright,16.673076923076923,762.5,347,153,6,1,26,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,313,1094922,0.0-3.0-1.152,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1207,arrowright,psychophysics,314,1096130,0.0-3.0-0.153,"""",key,arrowright,16.673055555555038,762.5,347,154,6,-1,24,15,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,315,1097142,0.0-3.0-1.153,"""",key,null,16.672881355931413,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1436,arrowleft,psychophysics,316,1098602,0.0-3.0-0.154,"""",key,arrowleft,16.86697674418399,762.5,347,155,6,1,25,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,317,1099612,0.0-3.0-1.154,"""",key,null,16.673220338982578,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1009,arrowleft,psychophysics,318,1100629,0.0-3.0-0.155,"""",key,arrowleft,16.673000000002016,762.5,347,156,6,-1,27,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,319,1101642,0.0-3.0-1.155,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,2101,arrowright,psychophysics,320,1103746,0.0-3.0-0.156,"""",key,arrowright,16.67295999999903,762.5,347,157,6,1,23,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,321,1104762,0.0-3.0-1.156,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,954,arrowleft,psychophysics,322,1105726,0.0-3.0-0.157,"""",key,arrowleft,16.672982456142147,762.5,347,158,6,-1,30,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,323,1106742,0.0-3.0-1.157,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,761,arrowright,psychophysics,324,1107506,0.0-3.0-0.158,"""",key,arrowright,16.67288888888951,762.5,347,159,6,1,30,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,325,1108522,0.0-3.0-1.158,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1268,arrowleft,psychophysics,326,1109795,0.0-3.0-0.159,"""",key,arrowleft,16.67306666666642,762.5,347,160,6,-1,27,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,327,1110811,0.0-3.0-1.159,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,949,arrowright,psychophysics,328,1111769,0.0-3.0-0.160,"""",key,arrowright,16.672982456142147,762.5,347,161,6,1,26,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,329,1112772,0.0-3.0-1.160,"""",key,null,16.673220338982578,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1066,arrowleft,psychophysics,330,1113843,0.0-3.0-0.161,"""",key,arrowleft,16.673015873014396,762.5,347,162,6,-1,27,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,331,1114861,0.0-3.0-1.161,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,900,arrowright,psychophysics,332,1115780,0.0-3.0-0.162,"""",key,arrowright,16.672962962964515,762.5,347,163,6,-1,24,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,333,1116801,0.0-3.0-1.162,"""",key,null,16.67333333333178,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1094,arrowright,psychophysics,334,1117907,0.0-3.0-0.163,"""",key,arrowright,16.673030303029176,762.5,347,164,6,1,24,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,335,1118923,0.0-3.0-1.163,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1230,arrowright,psychophysics,336,1120160,0.0-3.0-0.164,"""",key,arrowright,16.673150684933294,762.5,347,165,6,-1,24,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,337,1121182,0.0-3.0-1.164,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,2056,arrowright,psychophysics,338,1123254,0.0-3.0-0.165,"""",key,arrowright,16.673008130081527,762.5,347,166,6,1,24,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,339,1124281,0.0-3.0-1.165,"""",key,null,16.673114754099277,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1088,arrowleft,psychophysics,340,1125372,0.0-3.0-0.166,"""",key,arrowleft,16.673125000001164,762.5,347,167,6,1,20,15,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,341,1126394,0.0-3.0-1.166,"""",key,null,16.672786885246513,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,862,arrowright,psychophysics,342,1127263,0.0-3.0-0.167,"""",key,arrowright,16.672941176471866,762.5,347,168,7,1,27,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,343,1128272,0.0-3.0-1.167,"""",key,null,16.672881355931413,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,32093,arrowright,html-keyboard-response,344,1160224,0.0-3.0-2.167-0.167,"<div style=""color: white; text-align: center; vertical-align: top; display: inline-block; width: 800px; margin: auto""><p>You have completed 60% of the trials. You are on block 7 of 10. <br>Good job! Take a break if you need to.</p><p>Press any key to continue the experiment.</p></div>","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1419,arrowleft,psychophysics,345,1162659,0.0-3.0-0.168,"""",key,arrowleft,16.669761904762016,762.5,347,169,7,1,23,15,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,346,1163662,0.0-3.0-1.168,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1045,arrowright,psychophysics,347,1164708,0.0-3.0-0.169,"""",key,arrowright,16.672903225806,762.5,347,170,7,1,26,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,348,1165721,0.0-3.0-1.169,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,783,arrowright,psychophysics,349,1166503,0.0-3.0-0.170,"""",key,arrowright,16.67304347826006,762.5,347,171,7,1,27,35,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,350,1167512,0.0-3.0-1.170,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,849,arrowright,psychophysics,351,1168363,0.0-3.0-0.171,"""",key,arrowright,16.67320000000298,762.5,347,172,7,-1,20,15,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,352,1169363,0.0-3.0-1.171,"""",key,null,16.673220338982578,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1132,arrowleft,psychophysics,353,1170504,0.0-3.0-0.172,"""",key,arrowleft,16.673235294114633,762.5,347,173,7,-1,30,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,354,1171513,0.0-3.0-1.172,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1253,arrowleft,psychophysics,355,1172766,0.0-3.0-0.173,"""",key,arrowleft,16.672972972970456,762.5,347,174,7,-1,25,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,356,1173771,0.0-3.0-1.173,"""",key,null,16.672999999998137,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,868,arrowright,psychophysics,357,1174636,0.0-3.0-0.174,"""",key,arrowright,16.673333333334977,762.5,347,175,7,1,26,15,25,35,true,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,null,null,psychophysics,358,1175642,0.0-3.0-1.174,"""",key,null,16.673000000002016,762.5,347,"""","""","""","""","""","""","""","""","2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
11,1,1073,arrowleft,psychophysics,359,1176716,0.0-3.0-0.175,"""",key,arrowleft,16.67301587301809,762.5,347,176,7,1,20,35,25,35,false,"2021-09-29 01:22:31",173.35.108.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0",,Firefox,78.0,Windows,10.0,fe3c1d035a65c549f7011c5446f73ede
