run_id,condition,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response_type,key_press,avg_frame_time,center_x,center_y,trial,block,test_pos,test_inner_radius,test_outer_radius,ref_inner_radius,ref_outer_radius,test_bigger,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
12,1,560.0000000001164,arrowleft,psychophysics,499,674431,0.0-3.0-0.244,"""",key,arrowleft,16.575757575757574,715,354.5,245,9,-1,26,15,25,35,true,"2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,null,null,psychophysics,500,675435,0.0-3.0-1.244,"""",key,null,16.610169491525422,715,354.5,"""","""","""","""","""","""","""","""","2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,662,arrowright,psychophysics,501,676110,0.0-3.0-0.245,"""",key,arrowright,16.575,715,354.5,246,9,-1,26,35,25,35,false,"2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,null,null,psychophysics,502,677114,0.0-3.0-1.245,"""",key,null,16.677966101694917,715,354.5,"""","""","""","""","""","""","""","""","2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,750,arrowleft,psychophysics,503,677874,0.0-3.0-0.246,"""",key,arrowleft,16.6,715,354.5,247,9,1,27,15,25,35,false,"2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,null,null,psychophysics,504,678876,0.0-3.0-1.246,"""",key,null,16.677966101694917,715,354.5,"""","""","""","""","""","""","""","""","2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,729.0000000001164,arrowleft,psychophysics,505,679628,0.0-3.0-0.247,"""",key,arrowleft,16.431818181818183,715,354.5,248,9,1,20,35,25,35,false,"2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,null,null,psychophysics,506,680632,0.0-3.0-1.247,"""",key,null,16.677966101694917,715,354.5,"""","""","""","""","""","""","""","""","2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,604,arrowright,psychophysics,507,681246,0.0-3.0-0.248,"""",key,arrowright,16.555555555555557,715,354.5,249,9,1,26,15,25,35,true,"2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
12,1,null,null,psychophysics,508,682251,0.0-3.0-1.248,"""",key,null,16.661016949152543,715,354.5,"""","""","""","""","""","""","""","""","2021-10-01 00:29:20",67.68.11.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15",Macintosh,Safari,12.1.2,"OS X",10_12_6,fe3c1d035a65c549f7011c5446f73ede
